name,RA_1,Dec_1,REDSHIFT_1,PLATE_1,FIBER_1,MJD_1,UNIFORM_TARGET,MI_Z2,LOGLBOL,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL_MGII,EW_MGII,LOGL_BROAD_MGII,EW_BROAD_MGII,LOGL_CIV,EW_CIV,VOFF_CIV_PEAK,LOGEDD_RATIO,Z_HW,E_BV
112416.84-002051.0,171.070176,-0.347505,1.978700041770935,281,264,51614,0,-27.14547677624603,46.87296176235577,0,0,0.0,-26.864833332915467,-1.0,43.92384150480738,15.449974291048932,43.88925167293107,14.267173059079889,44.701549491737204,43.18255541516421,262.94917746483605,-0.5967955619404108,1.985269,0.0335090234875679
113027.20-004547.3,172.613346,-0.763154,1.6549999713897705,282,315,51658,0,-26.349021748035828,46.615155427206446,0,0,0.0,-26.98838789591615,-1.0,43.741365128581954,18.90746563257422,43.72723711461526,18.302284657591212,44.02593214015365,20.12596613618731,-133.29369194570202,-0.5740276663907267,1.654728,0.027984876185655594
121005.08-004109.1,182.521199,-0.685884,1.8940000534057617,286,3,51999,0,-27.137201268532927,46.93128741607266,0,0,0.0,-26.74012000250487,-1.0,44.10973831778343,20.612731452056142,44.04801268473085,17.88174560729586,44.590652874706365,22.75582802491245,-79.7167419520584,-0.1712202503416833,1.901655,0.019552402198314667
120550.55-005056.8,181.46066299999998,-0.849137,1.701200008392334,286,128,51999,0,-26.786357444209795,46.73248130912317,0,0,0.0,-26.895067268278694,-1.0,43.89230629370628,20.46599693365954,43.89230629370628,20.46599693365954,44.38494690415665,35.42219466763755,1213.9311874869104,-0.03695163184417538,1.704915,0.022047506645321846
115940.79-003203.5,179.919964,-0.534326,2.0350000858306885,286,320,51999,0,-28.13807465424008,47.14011080326336,1,0,0.0,-26.468200089857262,-1.0,44.43683137978871,19.281473224425408,44.43683137978871,19.281473224425408,44.80250827467572,24.44886357694718,188.0244821959436,-0.41408544750446197,2.038401,0.03102581948041916
121245.84-000756.9,183.191022,-0.132497,2.041100025177002,287,495,52023,0,-27.665578411292135,46.93382175226627,0,0,0.0,-26.912486230069614,-1.0,44.11854050715564,25.66492331166848,44.11044232972047,25.190790347377153,44.66512853221002,34.653415848825716,1203.2627860624,-0.5052403162022188,2.046666,0.021075602620840073
121224.81+000426.5,183.103395,0.074055,1.7440999746322632,287,498,52023,0,-27.026624730856653,46.64266471390795,0,0,0.0,-26.995208357239825,-1.0,43.99663411821501,31.73814862663215,43.97216332450693,29.999277536257242,44.58641914069934,45.99360432360584,904.392733752067,-0.5497486700922636,1.751486,0.023185880854725838
121655.39+001415.3,184.230804,0.237589,1.871000051498413,287,593,52023,0,-27.30751125331594,46.782231406603685,0,0,0.0,-26.922797756653164,-1.0,44.236133301721,40.36733013139238,44.236133301721,40.36733013139238,44.71345111367145,50.57474920438451,70.24780753738223,-0.3481016524120619,1.881256,0.0252569280564785
121803.27+001236.8,184.51366299999998,0.210249,2.0074000358581543,287,624,52023,0,-27.155257731636002,46.62712947636575,0,0,0.0,-26.965410130395878,-1.0,44.2288723753301,36.80982263884941,44.19515151026218,34.059860103242904,44.59688035262583,51.029375802691604,-101.14637337363901,-0.62802196594685,2.015946,0.028440456837415695
122447.64-000712.5,186.198526,-0.12015899999999999,2.061800003051758,288,31,52000,0,-27.570219719270046,47.07751438710182,0,0,0.0,-26.73576965418863,-1.0,44.45138864650503,38.005585067956424,44.44245960077307,37.232172393571936,44.71843241704885,26.406946537467018,1512.4917200003824,-0.9010114345694902,2.06764,0.027462992817163467
122144.62-001141.8,185.43595,-0.194964,1.750100016593933,288,78,52000,0,-26.782233417907843,46.77095209013167,0,0,0.0,-26.87235522293533,-1.0,44.106148294779416,30.467894865498867,44.090299190139866,29.376046277018673,44.73440043516774,54.24825934031595,230.84088838690047,-0.8524896714260066,1.752141,0.025132998824119568
122039.45+000427.6,185.164377,0.074352,2.0473999977111816,288,516,52000,0,-28.62817965748191,47.418878116552555,0,0,0.0,-26.36995652840872,-1.0,44.788605930393196,34.11054524432661,44.78026681016913,33.461818657624725,45.274076680494034,45.220233041353225,733.4755531452332,-0.36969430168780093,2.048373,0.025815265253186226
122616.38+000036.3,186.568278,0.010098000000000001,1.9678000211715698,289,438,51990,0,-28.04693790862909,47.21712229757385,0,0,0.0,-26.492224937168817,-1.0,44.37125172063444,19.15234430518583,44.37125172063444,19.278669430941157,44.583322572839954,13.108301930227912,1895.9166288385986,-1.0438954461632974,1.994543,0.024744119495153427
123136.43+002719.2,187.901797,0.45533999999999997,1.9974000453948975,289,585,51990,0,-26.80850820265487,46.742522011117046,0,0,0.0,-27.010164398489405,-1.0,44.04461064573188,28.357635851409274,44.00962460859417,26.16278571596224,44.44777136355128,33.39286587145293,1309.9296490570985,-0.6253842409007788,2.00212,0.020550407469272614
123146.45+003534.2,187.943575,0.592852,1.7022000551223755,289,629,51990,0,-26.739588941082097,46.68559556521767,0,0,0.0,-26.94797538726508,-1.0,44.03448879856061,31.784607664121175,44.02984976056447,31.446898365296676,44.53152982431132,48.29582234195146,808.2638427057303,-0.6378602842408512,1.700674,0.021429233253002167
123856.10-005930.8,189.733755,-0.9918969999999999,1.8449000120162964,290,5,51941,0,-27.575275682100095,46.8716802045021,0,1,12.97191032589715,-26.77702174878854,77.62930294775664,44.38244916870567,44.22183570271263,44.37000771532946,42.972964372784546,44.71204639621453,40.00882965462352,369.9519544972956,-0.1857979323911465,1.847614,0.02453494630753994
123757.61-002828.5,189.490082,-0.47460399999999997,1.6952999830245972,290,106,51941,0,-26.54365344165337,46.689958585883126,0,0,0.0,-26.916490103923277,-1.0,43.925028054429454,23.949356204704607,43.91948077388714,23.645394428153086,44.54750130310204,34.08748525194286,305.75487618353753,-0.4550275477176555,1.699855,0.02265925519168377
123505.91-003022.3,188.774659,-0.50621,1.8808000087738037,290,221,51941,0,-26.974803831045094,46.872373051549765,0,0,0.0,-26.83752849473444,-1.0,43.928495516968184,16.164033296780087,43.928495516968184,16.164033296780087,44.56463354781193,27.699819054333854,230.84088838690047,-0.1640282434094047,1.892797,0.023496367037296295
123337.83-003134.0,188.40764099999998,-0.5261170000000001,1.7369999885559082,290,275,51941,0,-26.456879410941095,46.62755738603196,0,0,0.0,-26.978481054392486,-1.0,43.94938784508473,28.7441130834495,43.942717030212776,28.30597364055822,44.38705804308648,25.52368027251598,1181.9248396337573,-0.50454192420559,1.740532,0.024132512509822845
123401.04+010849.3,188.504358,1.147051,1.8486000299453735,290,367,51941,0,-26.79006462868591,46.69957514116953,0,0,0.0,-26.97288981774295,-1.0,43.91754853845113,22.976986581188573,43.80481416575237,17.77582103891151,44.46711155813928,31.389666788187643,1021.8416288481302,-1.0568350182107835,1.85627,0.023616204038262367
123724.52+010615.5,189.352169,1.104309,2.0211000442504883,290,532,51941,0,-28.004462395840992,47.1436307952303,0,0,0.0,-26.597869249522414,-1.0,44.46803563784775,28.59473443007628,44.457698695564794,27.922167316510897,44.565558973596744,15.582907063313474,-369.1460147868,-0.6578124237713823,2.030215,0.018781734630465508
124010.75+005129.3,190.044829,0.8581469999999999,1.8102999925613403,290,612,51941,0,-27.29721406441148,46.828002550093004,0,0,0.0,-26.84839282688723,-1.0,44.3673257990152,49.02353723390818,44.329674040911556,44.95495282441998,44.87666455717363,63.9595840893871,605.2235302698758,-0.8716311223511966,1.814572,0.015495321713387966
125056.71-005807.4,192.73631899999998,-0.968724,1.6663999557495117,292,100,51609,0,-26.354637378170413,46.520788605581224,0,0,0.0,-27.077793781969497,-1.0,43.85383185555488,30.164071769805606,43.84443394649974,29.51834853886001,44.480905835537726,53.880694446619884,155.90816150919107,-1.1731136548368042,1.66809,0.02878480963408947
124604.49-005652.0,191.518742,-0.9477899999999999,1.7395999431610107,292,287,51609,0,-26.807530082826183,46.63757428395126,0,0,0.0,-27.017676626182496,-1.0,44.26887830731211,61.13842301538779,44.247867748972055,58.118216175033815,44.67207884744568,78.88008769644802,850.9916106214949,-1.0515588455193594,1.736663,0.02583148144185543
124532.36-004742.1,191.384859,-0.795041,1.9947999715805054,292,293,51609,0,-26.896474803616258,46.78873100750878,0,0,0.0,-26.996592511404398,-1.0,44.01620330497803,26.81592454440934,44.008014646072816,26.31504493911114,44.54750593623733,33.114575659431054,-90.43136624275769,-0.48242783188451455,2.005699,0.02850680612027645
124530.61+003802.1,191.377549,0.633922,1.7862999439239502,292,330,51609,0,-26.785930547528217,46.52588639960171,0,0,0.0,-27.088767960700512,-1.0,44.07185049738205,47.59221182576744,44.06487347862642,46.83374318575479,44.55170140634573,44.272468989532626,113.08104516761021,-1.1737383924555544,1.795299,0.0180765800178051
124559.16+000902.5,191.496534,0.15070899999999998,1.9120999574661255,292,346,51609,0,-27.259574737926005,46.967332303404525,0,0,0.0,-26.76947985334458,-1.0,44.17947726420774,23.587819160459528,44.151612352368375,22.121923069091913,44.926404567598624,60.21928810870353,647.9803146335415,-0.09092824121008647,1.911897,0.01726030744612217
124508.12+002112.5,191.28384499999999,0.35347399999999995,1.6629999876022339,292,350,51609,0,-26.724657839378345,46.696670227598844,0,0,0.0,-26.911962477439914,-1.0,44.080828806669686,34.281033961163885,44.07591048871155,33.894996576822734,44.49332871384215,43.33790796387749,230.84088838690047,-0.4989962817188598,1.66859,0.018370261415839195
124717.21+010022.8,191.82171100000002,1.006349,1.6584999561309814,292,363,51609,0,-26.848514169150782,46.73333834535143,0,0,0.0,-26.865009856373717,-1.0,43.939568948645004,22.59607113687924,43.89993035376689,20.62501810402412,44.552334875625085,36.68950234231142,273.6511756943533,-0.6898706298787758,1.663852,0.01854054629802704
125243.86+005320.1,193.182752,0.8889389999999999,1.6928999423980713,292,572,51609,0,-27.41485425310111,46.96172787688958,1,1,9.23456254826032,-26.675053671601134,43.69884907658819,44.422515215527945,41.39937264015662,44.4158496787128,40.76882765750702,44.780037058446105,42.70618682377242,402.0453330594685,-1.0240381119626605,1.694486,0.017908118665218353
130813.24-004236.9,197.05518899999998,-0.710263,2.0197999477386475,294,93,51986,0,-27.210342456718184,46.899691008778056,0,0,0.0,-26.882433586799234,-1.0,44.16458767055974,26.78043773518089,44.16057553794958,26.53417192750217,44.820321639219216,51.662734190366734,808.2638427057303,-0.4558237852333349,2.019427,0.02248551696538925
130801.35-000456.7,197.005666,-0.08242100000000001,2.060499906539917,294,177,51986,0,-27.467313683138133,46.92069315774121,0,0,0.0,-26.813704679386788,-1.0,44.36515944412415,34.60109965221267,44.3613795116692,34.30125173683196,44.8099874918774,44.249455593244406,487.61085958027655,-0.5208825316954346,2.060656,0.020581668242812157
130755.23+001725.0,196.980131,0.290281,1.6490999460220337,294,483,51986,0,-26.378329717550265,46.63867935860177,0,0,0.0,-26.9207584178137,-1.0,43.816666598617296,20.544693235055835,43.799308739951314,19.739757006843515,44.383158325358195,20.258272319587956,647.9803146335415,-0.24676057802971485,1.658108,0.017559507861733437
130856.94+010357.1,197.23726499999998,1.0658860000000001,1.798200011253357,294,572,51986,0,-26.62146481317578,46.658633379869464,0,0,0.0,-27.01185809588212,-1.0,44.08734800159544,37.980346849072276,44.06244699029387,35.86393305917266,44.621357880799174,51.534846210114345,327.1554314807326,-0.5773917274756784,1.802641,0.02697625942528248
133844.92-002147.3,204.687171,-0.363149,1.771399974822998,299,235,51671,0,-27.806376817057597,47.148632344473725,0,0,0.0,-26.52347529772805,-1.0,44.34880975592867,22.70645393135736,44.31242610567385,20.873777501069753,44.91643516610054,36.041561920941874,369.9519544972956,-0.9057577544528073,1.771706,0.03245086222887039
134019.63-010010.0,205.081817,-1.002783,1.8427000045776367,299,248,51671,0,-26.734706134801527,46.74801577017592,0,0,0.0,-26.980325676490004,-1.0,44.109885334148764,33.684151401674896,44.07272561712614,30.93387903021198,44.34119302380295,33.65367485451973,1384.5737797122172,-0.8570966294926805,1.845222,0.025271598249673843
133856.84+002718.3,204.736865,0.45510900000000004,1.9491000175476074,299,400,51671,0,-26.992764871983507,46.92370924439912,0,0,0.0,-26.90935426845919,-1.0,44.10963524653056,29.33214860930755,44.10412724639617,28.962488644247486,44.582946974166575,29.810484008121,925.7505119164218,-0.9700727578180377,1.9636,0.0294463112950325
134031.36+001507.6,205.130704,0.252117,1.9013999700546265,299,427,51671,0,-27.099693195651174,46.906332653325855,0,1,43.31667045933727,-26.983860208516063,417.36427837143884,44.23482484627404,52.27985408015034,44.198100177692005,48.04074107058136,44.84892603763799,60.33207027252151,-133.29369194570202,-0.3777346277679712,1.904661,0.029871340841054916
134154.22+005948.6,205.475943,0.996859,1.714900016784668,299,446,51671,0,-26.76058174251806,46.58805557900353,0,0,0.0,-26.97583398350617,-1.0,44.139121865048914,47.380651665276964,44.13012304974211,46.40900040521573,44.645403002873465,43.349182661930136,957.784317623833,-0.6328377718592648,1.720455,0.03293348103761673
141302.72+005323.6,213.26136200000002,0.889915,1.9117000102996826,303,402,51615,0,-26.90544509071987,46.61307097572366,0,0,0.0,-26.91976862314434,-1.0,44.03505891502818,22.52701545437681,44.028446837145296,22.18664217286383,44.13405773790748,17.91426021596516,-852.1490471763525,0.5070378111063221,1.916401,0.032325342297554016
141519.56+000534.0,213.831507,0.092805,1.934999942779541,303,471,51615,0,-26.861192736778616,46.835796148962345,0,0,0.0,-26.931220593779003,-1.0,44.06342831180921,25.77057475750109,44.06342831180921,25.77057475750109,44.653442508420476,42.23653149037485,-476.4129187071466,-0.3862878094915132,1.941304,0.041066210716962814
141929.16+001550.3,214.871511,0.263989,1.7161999940872192,303,628,51615,0,-26.9326563800052,46.74966356803745,0,0,0.0,-26.855593125721764,-1.0,44.02041649873761,25.752159364626344,43.96923058789003,22.889048554825003,44.17965222969233,12.90477789379016,583.8428464290001,-0.3138791494719797,1.722147,0.03683197498321533
142614.71-004352.1,216.561302,-0.7311489999999999,1.8066999912261963,305,62,51613,0,-26.785483428739955,46.71641472590892,0,0,0.0,-26.942547218822792,-1.0,43.896694418035224,21.150379469904962,43.88641660328824,20.655720527069402,44.40580928307098,22.36964856644099,-336.9734165594061,-0.4449192527122747,1.815382,0.04677584394812584
143030.97+003440.1,217.62906600000002,0.577807,1.9984999895095825,305,601,51613,0,-26.965081232250927,46.61678964169986,1,0,0.0,-26.97269540446727,-1.0,44.16535857321298,32.9461419749943,44.151213970067865,31.890399694846117,44.373130354934446,32.22234068837146,-852.1490471763525,0.07730320469737251,2.002433,0.03787555173039436
143108.98+000725.1,217.78745099999998,0.123655,1.841599941253662,305,616,51613,0,-26.956294394254535,46.81434008241052,0,2,18.51279205298173,-26.958498597522304,168.25598463163666,44.04157136009145,25.698816370674084,43.95650630747954,21.127497965619362,44.06362509736439,32.22578111139274,712.104034521381,-0.8931484145102289,1.850601,0.03917524591088295
144144.70-001622.5,220.43626099999997,-0.272938,1.9318000078201294,307,73,51663,0,-26.829473252098943,46.78358298426262,0,0,0.0,-26.987630176370843,-1.0,43.965189138344684,23.067161840706934,43.956683527376484,22.619789116931024,44.49456040686785,32.47673640428642,840.310241134558,-0.6798794941902386,1.93419,0.038275402039289474
144544.61-001714.9,221.43590600000002,-0.287489,1.7761000394821167,308,192,51662,0,-27.511598953511733,46.906037187212156,0,0,0.0,-26.703704379741787,-1.0,44.193759420103895,26.250900517643714,44.172897918821306,25.01973496388671,44.79067425027498,32.2399952572844,498.3048307909918,-0.1429789622980735,1.789637,0.03604486957192421
145000.58+001240.4,222.50242799999998,0.211232,1.7589000463485718,308,558,51662,0,-26.637258439395772,46.646101917583756,0,0,0.0,-27.013072659493684,-1.0,44.10194066900048,40.645902938617404,44.08805403673375,39.36680268707772,44.54064615585116,46.171544526286354,220.13736051851814,-0.6440304042889053,1.759541,0.0499565415084362
145049.93+000144.3,222.70806000000002,0.028983999999999996,1.957900047302246,308,589,51662,0,-26.76364462217674,46.89650336490316,0,2,10.173327796866097,-26.926260922853643,85.8467703302268,44.13330825740668,30.343221144514708,44.12648626825132,29.870307476401166,44.78822269407064,50.47191409718084,-444.2288231565139,-0.48629817422917654,1.965779,0.04547736048698425
151841.33-003812.1,229.672243,-0.636712,1.8377000093460083,312,101,51689,0,-26.94648761815177,46.73882481648637,0,0,0.0,-26.949818363166674,-1.0,44.27999754992219,49.251724368632736,44.275822688807025,48.780537256579095,44.73303319849996,54.68567032513869,1160.5853683409555,-0.9345553797051807,1.835422,0.061625756323337555
151656.59-001438.8,229.23582400000004,-0.244114,1.8252999782562256,312,191,51689,0,-26.606859574463382,46.6455361213769,0,0,0.0,-27.022984954989056,-1.0,43.98820020775527,30.780423533202217,43.982246722202255,30.36135192191634,44.5720894862005,51.966844458217224,1245.9341047631901,-0.8006058769444309,1.826773,0.06133226677775383
151513.08+002238.6,228.80452999999997,0.377404,1.7450000047683716,312,348,51689,0,-26.501754107534698,46.55713690921912,0,0,0.0,-27.0584847197136,-1.0,43.79616396944326,23.878601959429254,43.79094756739351,23.59350666357421,44.21766497542474,20.423819049063244,1832.0467218999768,-0.4285271956404131,1.752693,0.05089379474520683
151551.61+000304.8,228.965082,0.051361000000000004,1.774999976158142,312,386,51689,0,-26.441303832905056,46.68606249076947,0,0,0.0,-26.959795169168594,-1.0,43.83453203773511,19.671302052327782,43.826108950182864,19.293455578428777,44.51769720933088,34.82997302493193,936.4288286770488,-0.5809516232958671,1.773968,0.053087059408426285
151515.47+004529.5,228.814492,0.7582,1.6514999866485596,312,415,51689,0,-27.846218130079457,47.14147540222089,0,1,2.492138441856679,-26.43412710499752,6.77172431789985,44.437778617986886,27.335654510694315,44.43375012361408,27.083262713139273,45.04683692566102,43.466288362299366,123.7883980898106,-0.7432389120324174,1.654397,0.05255609378218651
151729.70+001652.6,229.373777,0.28128600000000004,1.8869999647140503,312,502,51689,0,-26.81188137511986,46.71105247376744,0,0,0.0,-26.987377856556414,-1.0,43.88561656248414,20.972129934339122,43.88561656248414,20.972129934339122,44.4726365367516,33.805629387020275,594.5333793322817,-0.24903456669151325,1.894811,0.059099484235048294
152816.43-003302.5,232.06846099999999,-0.550697,1.794700026512146,313,104,51673,0,-27.72884285978461,47.09525534963687,0,0,0.0,-26.540782336069555,-1.0,44.42877473616617,29.63645994415084,44.418501719177605,28.94365075747672,44.84950315518879,28.143121615177325,744.1607397674087,-0.8639433513004136,1.795031,0.11866917461156845
152440.11+003252.1,231.16713399999998,0.547806,2.0481998920440674,313,463,51673,0,-27.198734452380087,46.74983217012212,0,0,0.0,-26.898643332474407,-1.0,43.8089481367027,11.783686088867903,43.8089481367027,11.783686088867903,44.06039097312136,11.800490802535682,1651.007610353583,-1.0307118175318593,2.056547,0.05956443399190903
152828.33+002531.7,232.118082,0.42549799999999993,1.8461999893188477,313,596,51673,0,-27.322175259430377,46.91248560960966,1,0,0.0,-26.746732057983134,-1.0,44.3254232657187,35.61230111100673,44.30559180441534,34.02268431324886,44.64270196390442,25.839591859495492,455.52665327844653,-0.7460271730117682,1.845566,0.06324035674333572
152816.50+002158.0,232.068771,0.366115,1.7822999954223633,313,632,51673,0,-26.73692470924171,46.49770590486747,0,0,0.0,-27.09199049561637,-1.0,44.073088361235854,49.9025042531309,44.056649181481255,48.04886801642581,44.6557502650622,46.66801257990358,722.7899847343064,-0.6063350905763514,1.781952,0.06611949950456619
154214.58-002058.3,235.560766,-0.349547,1.7107000350952148,315,73,51663,0,-26.860340778907762,46.77479199147988,0,0,0.0,-26.83914588180556,-1.0,44.07141586803294,27.603364959258954,44.04539473436468,25.99805713410347,44.63873044542367,41.02902130866524,1267.267477253179,-0.6489543045530226,1.70729,0.0940985232591629
154234.33+001703.7,235.64307599999998,0.284364,1.8087999820709229,315,598,51663,0,-27.05595291261571,46.67392019537655,0,0,0.0,-26.961897111649467,-1.0,44.038425280477355,31.65048211538742,44.0108611442102,29.704085994483297,44.615063664718605,40.917729217712086,348.55445754888416,-0.4832812667369808,1.813972,0.09258820861577988
154245.20+001342.5,235.688338,0.22849899999999998,1.6928999423980713,315,600,51663,0,-27.166753834503652,46.840738148191924,0,0,0.0,-26.752507245913634,-1.0,44.1131435462486,25.824417917830417,44.090725707579594,24.52520818576153,44.78320603845098,39.02639584679991,80.95669086350568,-0.1200077394644623,1.696617,0.09163297712802887
112936.07-033628.1,172.400324,-3.607828,1.9444999694824219,326,50,52375,0,-27.11900128511231,46.83278583863782,0,0,0.0,-26.849605393782795,-1.0,44.17185655308915,28.550988549205734,44.16114081521411,27.85514425945219,44.50670278897169,24.551521663660555,701.4177024924114,-0.711116150832737,1.952583,0.07160891592502594
112325.94-031548.6,170.858104,-3.2635240000000003,1.770900011062622,326,292,52375,0,-28.25626534930928,47.33763960698899,0,1,17.377178617450852,-26.297110842882926,34.44213844167344,44.518924716934436,21.043307418743773,44.50049007559287,20.16876744714265,44.98401114259226,25.618110717714416,583.8428464290001,-0.5228233346462474,1.770415,0.06298074126243591
112356.87-031851.4,170.986986,-3.314282,1.6610000133514404,326,300,52375,0,-26.809013304186877,46.75739949993218,0,0,0.0,-26.84041851693281,-1.0,44.016660862514684,25.49198609762789,44.013272450786395,25.29386878259264,43.89616150464626,9.900735191579725,-583.7181559401122,-0.9029811167727004,1.677141,0.05607641488313675
112537.27-011703.4,171.405304,-1.284289,1.9910000562667847,326,365,52375,0,-27.557479111483698,47.07413740720988,0,0,0.0,-26.689906590983668,-1.0,44.25681211445515,21.984708413114458,44.201482069621385,19.355432427079496,44.87707012579021,41.28577350943885,444.8311535761203,-0.2702709386112474,1.992879,0.04171548783779144
113715.32-025435.6,174.313853,-2.909893,1.7625000476837158,327,66,52294,0,-27.45486193820965,46.89358973160504,0,0,0.0,-26.788285738958027,-1.0,44.28191991418568,35.44364181005042,44.251954321352926,33.08055187228215,44.93242949026381,81.85969511222903,1192.5940034494085,0.15341625194312059,1.756125,0.03628281503915787
113434.52-033726.5,173.64383600000002,-3.624028,2.0678999423980713,327,124,52294,0,-27.821983535115226,47.07905742345268,0,1,5.039856699983965,-26.721456564739956,26.53840105151936,44.43597652453252,35.51899727188407,44.407255833439784,33.24604632778087,45.04529898647057,58.41840838018023,316.4553449927634,-0.07153438229820352,2.067869,0.03997696191072464
113159.26-021101.2,172.99695400000002,-2.1836830000000003,1.7908999919891357,327,431,52294,0,-26.57814467294147,46.59538938479671,0,0,0.0,-27.057548674090256,-1.0,43.90723400502137,28.656602582401536,43.90723400502137,28.656602582401536,44.34244056503723,27.679484776523193,380.6501295858727,-0.44242759613332083,1.801098,0.02638467587530613
113548.66-022617.8,173.952777,-2.438297,1.6526999473571777,327,496,52294,0,-26.66485231667634,46.6105490328259,0,0,0.0,-26.974256773531653,-1.0,44.014167601319535,35.26378804105957,44.012065772085286,35.09353628948602,44.68662028648302,54.52763666315236,808.2638427057303,-0.6447768307964665,1.65024,0.0233660489320755
113848.23-022046.6,174.70098000000002,-2.346286,1.8366999626159668,327,596,52294,0,-26.686174549700635,46.65692109421628,0,0,0.0,-27.03575635780814,-1.0,43.98008760507796,29.930535303541287,43.92131960291867,26.142461797483197,44.408891559818876,35.50648425860742,562.4606346698909,-0.3611332215833798,1.842214,0.023626096546649933
113910.91-014230.2,174.795495,-1.708402,1.71589994430542,327,615,52294,0,-26.833588995963623,46.76729720130827,0,0,0.0,-26.87959184972296,-1.0,44.04588221502968,27.199117449867778,44.032105003885995,26.349816870499044,44.73338112201374,56.218460111735745,690.730988634284,-0.4025139539748892,1.713822,0.02070043236017227
114225.70-013415.9,175.607117,-1.571101,1.6677000522613525,328,455,52282,0,-27.047547791305774,46.77345395462367,0,0,0.0,-26.84158227685851,-1.0,44.02730326349537,25.487407661296462,44.011057688777484,24.551616439436927,44.468744153466055,29.450322474011987,359.2533971563591,-0.6536899753035854,1.674771,0.013754185289144516
114209.88-015625.1,175.54118400000002,-1.940325,1.9598000049591064,328,472,52282,0,-27.865799872162295,47.14728374398961,0,0,0.0,-26.663291318982537,-1.0,44.310399109194705,24.89632812774686,44.289100707851574,23.704832881670608,44.75575426289188,26.21772237515847,936.4288286770488,-0.8118675844583265,1.973764,0.01813647150993347
115503.28-030127.7,178.763693,-3.024364,1.8789000511169434,330,102,52370,0,-27.129848393697646,46.759230663161794,0,0,0.0,-26.923163123857016,-1.0,44.356490124716004,54.8922585093975,44.35323453286734,54.482309386078555,44.80172260110879,54.195983556562986,305.75487618353753,-0.5003469713397308,1.887841,0.023403823375701904
115417.99-024637.9,178.574975,-2.7772,1.9773999452590942,330,153,52370,0,-26.79928855927762,46.925212288863776,0,0,0.0,-26.93003237880369,-1.0,43.91812328123115,18.03885464496986,43.772236578771036,12.892058176161944,44.48141986805693,24.917286417504663,508.99841991320295,-0.39547762269241815,1.983036,0.01967805065214634
115104.26-020450.1,177.767769,-2.080594,1.9206000566482544,330,424,52370,0,-27.308909909595815,46.769640345591036,0,0,0.0,-26.871272592645255,-1.0,44.34072882249817,42.228207724734894,44.33807563608188,41.9710141082623,44.69100215210289,50.500180016398055,508.99841991320295,-1.1599953037095005,1.92078,0.023165035992860794
115727.04-025236.4,179.362699,-2.8768029999999998,1.736899971961975,331,320,52368,0,-27.441123045113684,46.98905825874722,0,0,0.0,-26.647737098813188,-1.0,44.36311721312882,33.304961665677,44.35779049919426,32.89896415930509,44.84086341830347,42.64291578705087,712.104034521381,-0.5951112043363125,1.734949,0.022315511479973793
115851.18-015442.6,179.713289,-1.911843,1.8948999643325806,331,393,52368,0,-27.369418759142086,47.02775188931252,1,1,1.0162097154632115,-26.680506771063087,4.869564399689152,44.18020012698033,20.04595865117778,44.154586345742686,18.897878348110744,44.75723256000751,38.79868829190445,-111.86176335881464,-0.33952049119352523,1.900966,0.03141450136899948
115916.39-014552.5,179.818333,-1.764586,1.9349000453948975,331,430,52368,0,-27.079792249165163,46.89832818460199,0,0,0.0,-26.883157461958522,-1.0,44.10676479438934,26.369270797695496,44.06669432124304,24.045158658916076,44.557081845334636,28.004889163303858,925.7505119164218,-0.6320083978673097,1.942215,0.03244392201304436
120331.10-014111.6,180.87958999999998,-1.6865689999999998,1.8315999507904053,331,577,52368,0,-27.637693170996236,47.049506100236066,0,1,11.647012711753533,-26.64274324086743,51.16321069115518,43.982577076940025,12.209210338607164,43.88419098580097,9.713726480564057,44.22372136321744,9.754991084983056,-454.95647169633355,-0.6746502100819001,1.836065,0.021957112476229668
120335.34-015413.2,180.897272,-1.9036830000000002,1.7773000001907349,331,585,52368,0,-27.683859022149562,47.13978055197367,0,0,0.0,-26.526340648294866,-1.0,44.354310950573726,23.292824209183507,44.32875704345512,21.961815662915665,45.09845187634559,53.28843170389038,327.1554314807326,-0.32894566737284947,1.782773,0.01955382525920868
120508.03-013424.6,181.28346499999998,-1.573511,1.8324999809265137,331,609,52368,0,-27.260511670567777,46.958337401745105,0,0,0.0,-26.722499981962237,-1.0,44.14887482216546,21.860529032510712,44.14111036354548,21.473172315832265,44.7897527252005,36.603006651453356,690.730988634284,-0.26208937442471836,1.838398,0.021680612117052078
121222.60-024045.9,183.094186,-2.679426,2.0341999530792236,332,114,52367,0,-27.245164462186384,47.00408050720409,0,0,0.0,-26.846488632296044,-1.0,44.18699955303264,27.435556358485016,44.18699955303264,27.435556358485016,44.67161938700981,30.149229079199102,776.2140090396192,-0.5943446147156024,2.034692,0.02744450233876705
121225.56-015715.9,183.106525,-1.9544279999999998,1.867400050163269,332,585,52367,0,-27.001083317991533,46.769296525489295,0,0,0.0,-26.91856291684872,-1.0,43.97398536457008,22.43116726778131,43.95868103141571,21.654469103946678,44.57643573531514,34.65435226753928,765.5299677009554,-0.7131622206786403,1.872484,0.021072613075375557
